WHO_REGION,UNICEF_REGION,WBINCOME_SHORT_STATUS,WHO_LEGAL_STATUS_TITLE,DEVELOPMENT_STATUS,COVAX_STATUS,COUNTRYNAME,ISO_3_CODE,MONTH_DESCRIPTION,PROCUREMENT_TYPE,MANUFACTURER_DESCRIPTION,VACCINE_NAME,TOTAL_DOSES
EUR,Dev,High income,Member State,Developed economy,Self-financing,Switzerland,CHE,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,5300000
EUR,Dev,High income,Member State,Developed economy,Self-financing,Switzerland,CHE,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,48650000
EUR,Dev,High income,Member State,Developing,Self-financing,Israel,ISR,2022-07-06T23:00:00.000Z,NR,NR,All vaccine types,11700000
EUR,Dev,High income,Member State,Developing,Self-financing,Israel,ISR,2022-09-08T23:00:00.000Z,OTHER,Moderna,Moderna - Spikevax,
EUR,Dev,High income,Member State,Developing,Self-financing,Israel,ISR,2022-09-08T23:00:00.000Z,OTHER,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,Dev,High income,Member State,Developing,Self-financing,Israel,ISR,2022-10-09T23:00:00.000Z,OTHER,AstraZeneca,AstraZeneca - Vaxzevria,
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Anhui Zhifei Longcom Biopharmaceutical,Anhui ZL - Recombinant,
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,30298250
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,8200000
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,CanSino Biologicals,CanSino - Convidecia,
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,500000
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,21629010
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Serum Institute of India,Novavax - Covavax,
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,203807300
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-03-03T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,4965600
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,273234720
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,OTHER,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,
SEAR,EAPRO,Middle income,Member State,Developing,AMC,Indonesia,IDN,2022-11-11T00:00:00.000Z,OTHER,Moderna,Moderna - Spikevax,8800160
SEAR,EAPRO,Middle income,Member State,Developing,No,Thailand,THA,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,117000
SEAR,EAPRO,Middle income,Member State,Developing,No,Thailand,THA,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,3500000
SEAR,EAPRO,Middle income,Member State,Developing,No,Thailand,THA,2022-03-03T00:00:00.000Z,NR,NR,All vaccine types,3617000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Myanmar,MMR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,24000000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Myanmar,MMR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Serum Institute of India,AstraZeneca - Vaxzevria,13400000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Myanmar,MMR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Serum Institute of India,SII - Covishield,30000000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Myanmar,MMR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,3000000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Myanmar,MMR,2022-03-03T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,500000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Myanmar,MMR,2022-03-03T00:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,1500000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Myanmar,MMR,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,70400000
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Timor-Leste,TLS,2022-09-08T23:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Timor-Leste,TLS,2022-09-08T23:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Timor-Leste,TLS,2022-09-08T23:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Timor-Leste,TLS,2022-09-08T23:00:00.000Z,DONATION,Sinovac,Sinovac - CoronaVac,
SEAR,EAPRO,Middle income,Member State,Least developed,AMC,Timor-Leste,TLS,2022-09-08T23:00:00.000Z,NR,NR,All vaccine types,
SEAR,ROSA,Middle income,Member State,Developing,AMC,India,IND,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Bharat Biotech,Bharat - Covaxin,20000000
SEAR,ROSA,Middle income,Member State,Developing,AMC,India,IND,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Serum Institute of India,SII - Covishield,169000000
SEAR,ROSA,Middle income,Member State,Developing,AMC,India,IND,2022-03-03T00:00:00.000Z,COVAX_FACILITY,Serum Institute of India,SII - Covishield,9996000
SEAR,ROSA,Middle income,Member State,Developing,AMC,India,IND,2022-09-08T23:00:00.000Z,NR,NR,All vaccine types,1660000000
SEAR,ROSA,Middle income,Member State,Developing,AMC,India,IND,2022-09-08T23:00:00.000Z,OTHER,Bharat Biotech,Bharat - Covaxin,360000000
SEAR,ROSA,Middle income,Member State,Developing,AMC,India,IND,2022-09-08T23:00:00.000Z,OTHER,Serum Institute of India,SII - Covishield,1300000000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,700000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Serum Institute of India,SII - Covishield,100000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,12000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,112000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,5850
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,229320
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Serum Institute of India,SII - Covishield,12000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,250200
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,260000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Maldives,MDV,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,1681370
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,15000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Serum Institute of India,SII - Covishield,500000
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Moderna,Moderna - Spikevax,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Serum Institute of India,SII - Covishield,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,OTHER,Gamaleya Research Institute,Gamaleya - Sputnik-Light,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,OTHER,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
SEAR,ROSA,Middle income,Member State,Developing,AMC,Sri Lanka,LKA,2022-11-11T00:00:00.000Z,OTHER,Serum Institute of India,SII - Covishield,
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Serum Institute of India,SII - Covishield,7000000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-09-08T23:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,7202760
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-09-08T23:00:00.000Z,COVAX_FACILITY,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,34878000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-09-08T23:00:00.000Z,COVAX_FACILITY,Moderna,Moderna - Spikevax,7947240
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-09-08T23:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,22927320
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-09-08T23:00:00.000Z,COVAX_FACILITY,Serum Institute of India,SII - Covishield,5504000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-09-08T23:00:00.000Z,COVAX_FACILITY,Sinovac,Sinovac - CoronaVac,75010800
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-03-03T00:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,3300000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bangladesh,BGD,2022-09-08T23:00:00.000Z,NR,NR,All vaccine types,153470120
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bhutan,BTN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bhutan,BTN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Moderna,Moderna - Spikevax,250000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bhutan,BTN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,198900
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bhutan,BTN,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Moderna,Moderna - Spikevax,
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bhutan,BTN,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bhutan,BTN,2022-11-11T00:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Bhutan,BTN,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,448900
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Nepal,NPL,2022-03-03T00:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,1000000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Nepal,NPL,2022-03-03T00:00:00.000Z,DONATION,Sinovac,Sinovac - CoronaVac,800000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Nepal,NPL,2022-03-03T00:00:00.000Z,NR,NR,All vaccine types,2148000
SEAR,ROSA,Middle income,Member State,Least developed,AMC,Nepal,NPL,2022-03-03T00:00:00.000Z,OTHER,Serum Institute of India,SII - Covishield,348000
WPR,,High income,Territory or Area,,,"China, Macao SAR",MAC,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,1000000
WPR,,High income,Territory or Area,,,"China, Macao SAR",MAC,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,400000
WPR,,High income,Territory or Area,,,"China, Macao SAR",MAC,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,1400000
WPR,,High income,Territory or Area,Developing,,French Polynesia,PYF,2022-03-03T00:00:00.000Z,DONATION,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,
WPR,,High income,Territory or Area,Developing,,French Polynesia,PYF,2022-03-03T00:00:00.000Z,DONATION,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
WPR,Dev,High income,Member State,Developed economy,Self-financing,Australia,AUS,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,256800000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Australia,AUS,2022-11-11T00:00:00.000Z,OTHER,AstraZeneca,AstraZeneca - Vaxzevria,53800000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Australia,AUS,2022-11-11T00:00:00.000Z,OTHER,Moderna,Moderna - Spikevax,26000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Australia,AUS,2022-11-11T00:00:00.000Z,OTHER,Novavax,Novavax - Covavax,51000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Australia,AUS,2022-11-11T00:00:00.000Z,OTHER,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,126000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Japan,JPN,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Moderna,Moderna - Spikevax,50000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Japan,JPN,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,144000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Japan,JPN,2022-03-03T00:00:00.000Z,DOMESTIC,AstraZeneca,AstraZeneca - Vaxzevria,120000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,Japan,JPN,2022-03-03T00:00:00.000Z,DOMESTIC,Novavax,Novavax - Covavax,
WPR,Dev,High income,Member State,Developed economy,Self-financing,Japan,JPN,2022-03-03T00:00:00.000Z,NR,NR,All vaccine types,314000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,New Zealand,NZL,2022-10-09T23:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,7800000
WPR,Dev,High income,Member State,Developed economy,Self-financing,New Zealand,NZL,2022-10-09T23:00:00.000Z,BILATERAL_AGREEMENT,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,2000000
WPR,Dev,High income,Member State,Developed economy,Self-financing,New Zealand,NZL,2022-10-09T23:00:00.000Z,BILATERAL_AGREEMENT,Novavax,Novavax - Covavax,10720000
WPR,Dev,High income,Member State,Developed economy,Self-financing,New Zealand,NZL,2022-10-09T23:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,15580000
WPR,Dev,High income,Member State,Developed economy,Self-financing,New Zealand,NZL,2022-10-09T23:00:00.000Z,NR,NR,All vaccine types,36100000
WPR,Dev,High income,Territory or Area,Developing,,"China, Hong Kong SAR",HKG,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
WPR,Dev,High income,Territory or Area,Developing,,"China, Hong Kong SAR",HKG,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,
WPR,Dev,High income,Territory or Area,Developing,,"China, Hong Kong SAR",HKG,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,45600
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Moderna,Moderna - Spikevax,200400
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,300690
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,100800
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,DONATION,Moderna,Moderna - Spikevax,
WPR,EAPRO,High income,Member State,Developing,Self-financing,Brunei Darussalam,BRN,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,647490
WPR,EAPRO,High income,Member State,Developing,Self-financing,Nauru,NRU,2022-04-03T23:00:00.000Z,NR,NR,All vaccine types,17200
WPR,EAPRO,High income,Member State,Developing,Self-financing,Nauru,NRU,2022-04-03T23:00:00.000Z,OTHER,AstraZeneca,AstraZeneca - Vaxzevria,7200
WPR,EAPRO,High income,Member State,Developing,Self-financing,Nauru,NRU,2022-04-03T23:00:00.000Z,OTHER,Serum Institute of India,SII - Covishield,10000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Micronesia (Federated States of),FSM,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Moderna,Moderna - Spikevax,10
WPR,EAPRO,Middle income,Member State,Developing,AMC,Micronesia (Federated States of),FSM,2022-03-03T00:00:00.000Z,NR,NR,All vaccine types,10
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,120000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,48000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,64800
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,1214460
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,300000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,150000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,MULTILATERAL_OTHER,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,4000000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,MULTILATERAL_OTHER,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,1765530
WPR,EAPRO,Middle income,Member State,Developing,AMC,Mongolia,MNG,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,7662790
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-06-05T23:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,146400
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-12-12T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,116400
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,604800
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Serum Institute of India,SII - Covishield,133000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-12-12T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,8480
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-12-12T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,186500
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-12-12T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,200000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-04-03T23:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,8000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Papua New Guinea,PNG,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,1249180
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-06-05T23:00:00.000Z,BILATERAL_AGREEMENT,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,6000000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-06-05T23:00:00.000Z,BILATERAL_AGREEMENT,Novavax,Novavax - Covavax,10000000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,10000000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Moderna,Moderna - Spikevax,13000000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,40001130
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,51130400
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Moderna,Moderna - Spikevax,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,DONATION,Gamaleya Research Institute,Gamaleya - Sputnik-Light,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,DONATION,Julphar,Julphar - Hayat-Vax,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,DONATION,Sinovac,Sinovac - CoronaVac,
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-05-04T23:00:00.000Z,MULTILATERAL_OTHER,Novavax,Novavax - Covavax,15000000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,MULTILATERAL_OTHER,AstraZeneca,AstraZeneca - Vaxzevria,17000000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,MULTILATERAL_OTHER,Moderna,Moderna - Spikevax,7016760
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,MULTILATERAL_OTHER,Sinovac,Sinovac - CoronaVac,900000
